2021-04-27 11:10:53,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:48,"b'RT @infoBMKG: #Gempa Magnitudo: 5.6, Kedalaman: 14 km, 27 Apr 2021 16:23:37 WIB, Koordinat: 7.86 LS-106.87 BT (103 km Tenggara KAB-SUKABUMI\xe2\x80\xa6'"
2021-04-27 11:10:43,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:38,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:37,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:31,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:23,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:16,b'Peringatan dini cuaca wilayah Sulawesi Tenggara [27 April 2021] #BMKG\nSelengkapnya klik tautan berikut https://t.co/o1i3vvnDxo'
2021-04-27 11:10:08,"b'RT @infoBMKG: #Gempa Magnitudo: 5.6, Kedalaman: 14 km, 27 Apr 2021 16:23:37 WIB, Koordinat: 7.86 LS-106.87 BT (103 km Tenggara KAB-SUKABUMI\xe2\x80\xa6'"
2021-04-27 11:10:07,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:07,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:10:01,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:57,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:54,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:52,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:49,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:43,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:38,"b'RT @infoBMKG: #Gempa Magnitudo: 5.6, Kedalaman: 14 km, 27 Apr 2021 16:23:37 WIB, Koordinat: 7.86 LS-106.87 BT (103 km Tenggara KAB-SUKABUMI\xe2\x80\xa6'"
2021-04-27 11:09:33,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:25,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:20,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:15,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
2021-04-27 11:09:15,"b'RT @infoBMKG: #Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpote\xe2\x80\xa6'"
